max_ia_risk,max_copy_risk,min_speedup,t_l,t_h,speedup,ia_risk,copy_risk,delta_miou_ia,delta_accuracy_ia,delta_miou_copy,delta_accuracy_copy
0.2,0.6,2.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.6,4.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.6,6.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.6,8.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.6,10.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.6,12.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.6,14.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.65,,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.65,2.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.65,4.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.65,6.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.65,8.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.65,10.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.65,12.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.65,14.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.7,,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.7,2.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.7,4.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
0.2,0.7,6.0,0.29,0.48,14.941574269216497,0.1945966022822282,0.03248766476129407,0.02861025641025641,0.01104102564102564,-0.00018068577551567095,2.7645325475488826e-05
