max_ia_risk,max_copy_risk,min_speedup,t_l,t_h,speedup,ia_risk,copy_risk,delta_miou_ia,delta_accuracy_ia,delta_miou_copy,delta_accuracy_copy
0.55,0.5,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.55,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.55,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.6,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.6,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.65,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.65,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.7,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.7,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.75,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.75,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.8,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.8,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.85,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.85,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.9,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.9,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.95,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,0.95,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,1.0,,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.55,1.0,2.0,0.32,0.42,2.2468425356672044,0.4752662990255387,0.2794694053858926,0.01527875,0.011672749999999997,0.00867326732673267,-0.006696039603960394
0.6,0.3,,0.25,0.42,2.2809578861756536,0.5964668314291472,0.2794694053858926,0.010348666666666667,0.04731973333333332,0.00867326732673267,-0.006696039603960394
0.6,0.3,2.0,0.25,0.42,2.2809578861756536,0.5964668314291472,0.2794694053858926,0.010348666666666667,0.04731973333333332,0.00867326732673267,-0.006696039603960394
