model,dataset,scene,frame,reset,tier,n_gt,fresh_f1,reuse_f1,f1_gap,fresh_miou,reuse_miou,miou_gap,baseline_ms,optimized_ms,speedup,baseline_power_w,optimized_power_w,power_reduction_percent,baseline_energy_j,optimized_energy_j,energy_reduction_percent
pvrcnn,kitti_raw,2011_09_26_drive_0001_sync,97,0,3,1,0.25,0.2222,0.0278,0.752,0.7582,-0.0061,208.341,193.154,1.0786,44.724,45.672,-2.12,9.317767,8.821663,5.324
pvrcnn,kitti_raw,2011_09_26_drive_0001_sync,98,0,3,1,0.25,0.25,0.0,0.7823,0.7632,0.0191,211.708,205.465,1.0304,44.204,45.042,-1.894,9.358433,9.254492,1.111
pvrcnn,kitti_raw,2011_09_26_drive_0001_sync,99,0,3,1,0.2,0.2,0.0,0.7648,0.7495,0.0153,218.792,205.416,1.0651,43.172,45.583,-5.585,9.445599,9.363391,0.87
pvrcnn,kitti_raw,2011_09_26_drive_0001_sync,100,1,3,1,0.2222,0.2,0.0222,0.7699,0.6951,0.0749,219.278,214.925,1.0203,43.759,42.985,1.769,9.595363,9.238526,3.719
pvrcnn,kitti_raw,2011_09_26_drive_0001_sync,101,0,3,2,0.4,0.3636,0.0364,0.7234,0.6966,0.0268,218.549,205.062,1.0658,43.374,43.848,-1.094,9.479274,8.99162,5.144
pvrcnn,kitti_raw,2011_09_26_drive_0001_sync,102,0,3,2,0.3333,0.3333,0.0,0.7886,0.7525,0.0361,219.346,204.474,1.0727,43.604,45.894,-5.252,9.564403,9.384163,1.884
pvrcnn,kitti_raw,2011_09_26_drive_0001_sync,103,0,3,2,0.4,0.3636,0.0364,0.7305,0.756,-0.0255,219.52,205.169,1.0699,42.266,45.294,-7.166,9.27815,9.29301,-0.16
pvrcnn,kitti_raw,2011_09_26_drive_0001_sync,104,0,3,2,0.4,0.4,0.0,0.7291,0.7095,0.0196,220.604,206.653,1.0675,43.195,45.371,-5.036,9.529073,9.376053,1.606
pvrcnn,kitti_raw,2011_09_26_drive_0001_sync,105,1,3,2,0.4444,0.4,0.0444,0.781,0.7687,0.0123,223.411,199.684,1.1188,42.911,44.34,-3.33,9.586891,8.85406,7.644
pvrcnn,kitti_raw,2011_09_26_drive_0001_sync,106,0,3,2,0.3636,0.3636,0.0,0.8069,0.8099,-0.003,220.378,206.169,1.0689,44.121,45.228,-2.508,9.723284,9.324576,4.101
pvrcnn,kitti_raw,2011_09_26_drive_0001_sync,107,0,3,2,0.4,0.4444,-0.0444,0.8039,0.8177,-0.0137,205.386,196.466,1.0454,44.515,46.589,-4.659,9.142789,9.153178,-0.114
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,0,1,3,5,0.8333,0.8333,0.0,0.8152,0.8138,0.0015,203.416,202.612,1.004,44.057,44.061,-0.009,8.961918,8.927286,0.386
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,1,0,3,5,0.6667,0.7143,-0.0476,0.8271,0.8253,0.0018,201.379,184.252,1.093,43.479,45.152,-3.848,8.755858,8.319448,4.984
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,2,0,3,5,0.7143,0.7143,0.0,0.7905,0.7848,0.0057,199.41,185.311,1.0761,44.925,46.102,-2.621,8.958411,8.543262,4.634
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,3,0,3,5,0.7692,0.7692,0.0,0.8046,0.7983,0.0063,196.647,183.768,1.0701,43.584,46.668,-7.076,8.570669,8.576044,-0.063
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,4,0,3,5,0.7143,0.7143,0.0,0.8101,0.8065,0.0036,194.931,180.347,1.0809,44.991,46.736,-3.879,8.77024,8.428795,3.893
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,5,1,3,5,0.7692,0.7692,0.0,0.809,0.8036,0.0054,197.422,178.387,1.1067,43.821,48.103,-9.772,8.651311,8.581025,0.812
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,6,0,3,6,0.8,0.8,0.0,0.7888,0.7777,0.0111,199.333,186.754,1.0674,43.277,45.318,-4.718,8.626466,8.463401,1.89
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,7,0,3,6,0.5263,0.5882,-0.0619,0.8307,0.8214,0.0093,202.721,190.346,1.065,44.25,46.037,-4.038,8.97041,8.762915,2.313
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,8,0,3,6,0.6316,0.6316,0.0,0.7746,0.7694,0.0052,202.538,189.552,1.0685,42.681,44.732,-4.804,8.644601,8.47901,1.916
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,9,0,3,6,0.7059,0.7059,0.0,0.7585,0.7613,-0.0028,201.1,191.497,1.0501,44.454,45.877,-3.202,8.939641,8.785324,1.726
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,10,1,3,6,0.5556,0.5556,0.0,0.8247,0.8313,-0.0066,199.884,182.293,1.0965,45.453,45.769,-0.693,9.085442,8.343308,8.168
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,11,0,3,6,0.6316,0.6,0.0316,0.7734,0.784,-0.0106,200.456,186.171,1.0767,43.784,44.876,-2.494,8.776741,8.354571,4.81
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,12,0,3,5,0.5,0.5263,-0.0263,0.7721,0.771,0.0011,202.31,189.022,1.0703,43.446,46.525,-7.087,8.789461,8.794192,-0.054
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,13,0,3,5,0.5882,0.5556,0.0327,0.7761,0.7778,-0.0017,203.002,191.212,1.0617,43.621,45.188,-3.591,8.855215,8.640459,2.425
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,14,0,3,5,0.5263,0.5263,0.0,0.7543,0.7575,-0.0032,203.844,192.056,1.0614,44.927,45.001,-0.164,9.158049,8.642657,5.628
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,15,1,3,6,0.4348,0.4348,0.0,0.805,0.7852,0.0198,200.3,184.439,1.086,44.427,45.803,-3.098,8.898724,8.447924,5.066
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,16,0,3,5,0.4444,0.4444,0.0,0.816,0.809,0.007,201.472,189.817,1.0614,43.146,45.927,-6.445,8.692746,8.717712,-0.287
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,17,0,3,5,0.5263,0.5263,0.0,0.7827,0.7733,0.0094,204.277,191.524,1.0666,45.019,46.392,-3.05,9.196301,8.885129,3.384
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,18,0,3,4,0.381,0.381,0.0,0.7764,0.7971,-0.0207,207.909,195.651,1.0627,44.042,44.941,-2.042,9.156655,8.792698,3.975
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,19,0,3,3,0.3529,0.3333,0.0196,0.7798,0.7672,0.0126,223.194,197.935,1.1276,44.062,44.351,-0.655,9.834372,8.778558,10.736
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,20,1,3,3,0.3529,0.3529,0.0,0.8264,0.8096,0.0168,211.919,194.32,1.0906,42.685,44.804,-4.963,9.04578,8.706214,3.754
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,21,0,3,3,0.3158,0.3,0.0158,0.7994,0.8135,-0.0141,214.367,202.5,1.0586,43.266,44.914,-3.81,9.27473,9.095153,1.936
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,22,0,3,2,0.1739,0.1739,0.0,0.8275,0.8205,0.007,217.804,206.757,1.0534,43.842,45.687,-4.208,9.548905,9.446016,1.077
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,23,0,3,2,0.2222,0.2222,0.0,0.865,0.8383,0.0266,220.355,220.628,0.9988,43.085,43.934,-1.972,9.493917,9.693087,-2.098
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,24,0,3,2,0.1905,0.2105,-0.0201,0.8634,0.8589,0.0045,222.705,211.533,1.0528,42.917,44.565,-3.839,9.557886,9.426929,1.37
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,25,1,3,2,0.2,0.1818,0.0182,0.8681,0.8433,0.0248,223.307,206.536,1.0812,43.223,46.121,-6.705,9.651908,9.525587,1.309
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,26,0,3,2,0.1667,0.1739,-0.0072,0.8466,0.8449,0.0017,224.782,213.886,1.0509,44.203,47.404,-7.242,9.936082,10.139087,-2.043
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,27,0,3,2,0.2,0.1905,0.0095,0.8133,0.8227,-0.0093,222.295,213.522,1.0411,42.999,46.168,-7.37,9.558493,9.857952,-3.133
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,28,0,3,2,0.2,0.2,0.0,0.8685,0.8749,-0.0064,226.171,211.827,1.0677,43.699,43.752,-0.121,9.88346,9.267891,6.228
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,29,0,3,2,0.2105,0.2105,0.0,0.8843,0.8896,-0.0052,220.832,211.694,1.0432,43.007,44.77,-4.1,9.497334,9.47765,0.207
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,30,1,3,4,0.2609,0.25,0.0109,0.8058,0.809,-0.0032,220.496,206.195,1.0694,43.69,45.46,-4.051,9.63345,9.373585,2.698
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,31,0,3,5,0.3333,0.3478,-0.0145,0.8605,0.8614,-0.0009,221.301,210.757,1.05,43.775,43.785,-0.022,9.687532,9.228029,4.743
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,32,0,3,5,0.3077,0.4,-0.0923,0.8454,0.8212,0.0243,222.03,207.937,1.0678,44.456,44.369,0.196,9.87056,9.225943,6.531
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,33,0,3,5,0.3478,0.4348,-0.087,0.8481,0.834,0.0141,218.027,206.905,1.0538,43.411,45.089,-3.866,9.464696,9.329102,1.433
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,34,0,3,5,0.4545,0.4167,0.0379,0.84,0.8477,-0.0077,217.473,206.092,1.0552,44.664,44.184,1.074,9.71323,9.106046,6.251
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,35,1,3,6,0.4615,0.4444,0.0171,0.8361,0.831,0.0051,217.26,199.562,1.0887,43.589,44.807,-2.796,9.470069,8.94188,5.577
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,36,0,3,6,0.4615,0.48,-0.0185,0.7965,0.8134,-0.0169,216.062,207.609,1.0407,43.996,44.804,-1.837,9.505872,9.301784,2.147
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,37,0,3,6,0.4286,0.48,-0.0514,0.8023,0.8041,-0.0018,214.44,205.188,1.0451,43.337,44.539,-2.773,9.293195,9.138883,1.66
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,38,0,3,6,0.4615,0.4615,0.0,0.822,0.8238,-0.0018,213.985,205.859,1.0395,43.054,45.25,-5.099,9.213012,9.315048,-1.108
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,39,0,3,7,0.5,0.4138,0.0862,0.8124,0.823,-0.0106,212.787,203.003,1.0482,45.286,45.727,-0.973,9.636308,9.282665,3.67
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,40,1,3,7,0.4667,0.5,-0.0333,0.8069,0.8051,0.0018,212.387,196.299,1.082,43.279,44.779,-3.465,9.191913,8.790038,4.372
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,41,0,3,6,0.3571,0.3704,-0.0132,0.8282,0.8213,0.0068,213.467,200.713,1.0635,43.755,45.655,-4.343,9.340269,9.163666,1.891
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,42,0,3,6,0.4615,0.3704,0.0912,0.8004,0.8283,-0.0279,210.256,200.079,1.0509,44.921,44.519,0.895,9.444822,8.907205,5.692
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,43,0,3,6,0.48,0.48,0.0,0.7909,0.785,0.0059,209.72,198.535,1.0563,43.844,44.218,-0.853,9.194915,8.778761,4.526
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,44,0,3,6,0.48,0.5,-0.02,0.7727,0.7852,-0.0125,208.454,198.911,1.048,44.224,44.285,-0.139,9.218604,8.808798,4.445
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,45,1,3,6,0.5217,0.5217,0.0,0.7655,0.7846,-0.0191,209.217,192.585,1.0864,43.266,45.474,-5.105,9.051914,8.757669,3.251
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,46,0,3,4,0.4,0.4211,-0.0211,0.7829,0.79,-0.0072,213.539,200.356,1.0658,42.719,45.934,-7.525,9.122227,9.203095,-0.886
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,47,0,3,5,0.5,0.5,0.0,0.825,0.7931,0.0319,211.847,200.575,1.0562,43.858,44.71,-1.943,9.291099,8.967649,3.481
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,48,0,3,5,0.5,0.5,0.0,0.8277,0.8125,0.0152,214.219,202.686,1.0569,43.301,44.963,-3.839,9.275892,9.113389,1.752
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,49,0,3,5,0.5263,0.5263,0.0,0.8555,0.855,0.0006,214.915,204.718,1.0498,43.923,45.154,-2.802,9.439639,9.243753,2.075
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,50,1,3,5,0.5263,0.5882,-0.0619,0.8339,0.8207,0.0132,214.087,202.015,1.0598,44.848,44.383,1.037,9.601459,8.966133,6.617
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,51,0,3,5,0.5882,0.625,-0.0368,0.8571,0.8609,-0.0037,214.036,202.447,1.0572,43.285,47.023,-8.636,9.264613,9.519726,-2.754
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,52,0,3,5,0.5263,0.5556,-0.0292,0.7974,0.8039,-0.0064,211.995,202.178,1.0486,44.601,45.805,-2.7,9.45514,9.260721,2.056
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,53,0,3,6,0.6667,0.6316,0.0351,0.8491,0.8475,0.0016,211.236,200.158,1.0553,45.733,44.954,1.704,9.660485,8.997825,6.859
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,54,0,3,6,0.6667,0.7059,-0.0392,0.8321,0.8338,-0.0017,211.389,199.585,1.0591,42.632,45.205,-6.036,9.011952,9.022311,-0.115
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,55,1,3,6,0.6316,0.6667,-0.0351,0.8195,0.8279,-0.0084,214.32,194.026,1.1046,44.38,46.756,-5.354,9.511516,9.071933,4.622
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,56,0,3,5,0.5882,0.5882,0.0,0.8339,0.8382,-0.0043,213.803,200.881,1.0643,44.536,44.494,0.095,9.522002,8.938054,6.133
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,57,0,3,5,0.6667,0.6667,0.0,0.864,0.8528,0.0112,214.95,206.021,1.0433,44.819,44.539,0.627,9.633947,9.175905,4.754
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,58,0,3,5,0.7143,0.7692,-0.0549,0.8326,0.8334,-0.0008,213.528,205.518,1.039,44.673,44.152,1.166,9.539003,9.074116,4.874
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,59,0,3,5,0.5,0.5263,-0.0263,0.8111,0.8225,-0.0115,214.962,207.403,1.0364,44.076,44.429,-0.801,9.474729,9.21478,2.744
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,60,1,3,5,0.5882,0.6667,-0.0784,0.8438,0.8488,-0.005,214.119,197.381,1.0848,43.226,46.521,-7.624,9.255437,9.18238,0.789
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,61,0,3,4,0.5,0.4444,0.0556,0.8556,0.8601,-0.0045,214.806,204.974,1.048,42.874,45.838,-6.915,9.209531,9.395626,-2.021
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,62,0,3,3,0.375,0.3333,0.0417,0.8367,0.8164,0.0203,217.222,204.799,1.0607,44.796,44.576,0.492,9.730753,9.129128,6.183
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,63,0,3,3,0.3158,0.3333,-0.0175,0.8595,0.8657,-0.0063,217.165,205.459,1.057,44.213,44.692,-1.085,9.601411,9.182428,4.364
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,64,0,3,5,0.5263,0.5263,0.0,0.8243,0.8197,0.0046,222.383,205.242,1.0835,43.616,45.338,-3.949,9.699384,9.305299,4.063
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,65,1,3,6,0.5455,0.5455,0.0,0.8345,0.8462,-0.0116,215.336,198.579,1.0844,44.848,44.497,0.784,9.65746,8.836132,8.505
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,66,0,3,6,0.5455,0.5217,0.0237,0.8232,0.8316,-0.0085,213.888,204.431,1.0463,44.188,45.292,-2.498,9.451262,9.258997,2.034
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,67,0,3,6,0.5,0.48,0.02,0.8397,0.8356,0.0041,213.176,201.833,1.0562,44.682,44.667,0.034,9.525048,9.015208,5.353
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,68,0,3,6,0.48,0.5217,-0.0417,0.8454,0.8326,0.0128,212.68,206.982,1.0275,43.448,44.206,-1.744,9.240432,9.149732,0.982
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,69,0,3,6,0.5,0.5,0.0,0.8352,0.8335,0.0017,215.467,203.555,1.0585,43.471,45.367,-4.362,9.366606,9.234746,1.408
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,70,1,3,6,0.6,0.6,0.0,0.855,0.8592,-0.0043,218.072,196.267,1.1111,43.681,45.968,-5.236,9.525524,9.021946,5.287
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,71,0,3,6,0.5455,0.5714,-0.026,0.8607,0.8681,-0.0074,217.568,205.38,1.0593,44.612,44.416,0.439,9.706169,9.122237,6.016
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,72,0,3,6,0.6,0.6,0.0,0.8677,0.8741,-0.0064,217.242,204.219,1.0638,44.543,44.261,0.634,9.676683,9.038938,6.591
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,73,0,3,6,0.5714,0.5714,0.0,0.8668,0.8634,0.0034,220.8,203.764,1.0836,44.215,44.98,-1.73,9.762742,9.165352,6.119
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,74,0,3,6,0.5714,0.5714,0.0,0.853,0.844,0.0091,214.047,202.523,1.0569,43.641,45.732,-4.792,9.341263,9.26184,0.85
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,75,1,3,5,0.5556,0.5263,0.0292,0.8533,0.8514,0.0019,215.262,197.224,1.0915,42.713,45.685,-6.957,9.194575,9.010217,2.005
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,76,0,3,5,0.5,0.5,0.0,0.8585,0.8614,-0.003,215.586,202.914,1.0625,44.058,44.126,-0.156,9.498232,8.953824,5.732
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,77,0,3,5,0.5882,0.5556,0.0327,0.8669,0.8683,-0.0014,215.126,202.611,1.0618,44.337,45.608,-2.867,9.538069,9.240789,3.117
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,78,0,3,6,0.48,0.5,-0.02,0.861,0.8618,-0.0008,212.608,201.69,1.0541,44.799,44.97,-0.381,9.524596,9.069933,4.774
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,79,0,3,6,0.4615,0.4444,0.0171,0.858,0.8613,-0.0033,211.807,200.091,1.0586,43.32,45.651,-5.379,9.175565,9.1343,0.45
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,80,1,3,6,0.4615,0.4444,0.0171,0.833,0.8383,-0.0054,211.869,194.109,1.0915,43.941,46.044,-4.788,9.309627,8.937604,3.996
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,81,0,3,5,0.3571,0.3448,0.0123,0.8419,0.8417,0.0001,210.954,201.12,1.0489,43.221,45.3,-4.811,9.117622,9.110813,0.075
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,82,0,3,5,0.3704,0.3704,0.0,0.8338,0.8438,-0.01,212.566,199.018,1.0681,44.306,45.072,-1.728,9.41799,8.970105,4.756
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,83,0,3,5,0.4167,0.3846,0.0321,0.8144,0.8231,-0.0087,210.206,201.162,1.045,44.565,44.694,-0.289,9.367883,8.990753,4.026
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,84,0,3,5,0.4167,0.4,0.0167,0.8379,0.828,0.0099,210.691,200.57,1.0505,44.022,45.063,-2.365,9.274992,9.038324,2.552
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,85,1,3,5,0.4,0.3571,0.0429,0.8077,0.815,-0.0073,212.93,183.429,1.1608,44.39,46.143,-3.949,9.451919,8.463953,10.453
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,86,0,3,4,0.3333,0.3333,0.0,0.7858,0.7825,0.0033,199.462,202.498,0.985,44.78,45.697,-2.047,8.932015,9.253571,-3.6
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,87,0,3,5,0.4,0.3846,0.0154,0.793,0.7827,0.0103,194.727,184.751,1.054,45.287,47.583,-5.071,8.818584,8.791071,0.312
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,88,0,3,5,0.3333,0.3333,0.0,0.8042,0.8007,0.0034,200.205,184.918,1.0827,44.168,47.286,-7.061,8.842574,8.744052,1.114
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,89,0,3,4,0.2759,0.2857,-0.0099,0.7808,0.7575,0.0233,199.118,188.57,1.0559,45.368,46.589,-2.69,9.033637,8.785241,2.75
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,90,1,3,4,0.2963,0.32,-0.0237,0.7913,0.7705,0.0208,202.307,184.568,1.0961,45.169,47.097,-4.269,9.13806,8.692651,4.874
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,91,0,3,3,0.1429,0.1333,0.0095,0.8044,0.8227,-0.0183,206.18,194.577,1.0596,45.607,45.6,0.014,9.403139,8.872714,5.641
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,92,0,3,3,0.1538,0.1538,0.0,0.8096,0.8322,-0.0226,202.8,194.26,1.044,44.223,46.531,-5.221,8.96835,9.039196,-0.79
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,93,0,3,3,0.2222,0.25,-0.0278,0.7338,0.7419,-0.0081,204.541,207.361,0.9864,43.98,46.403,-5.508,8.99577,9.622121,-6.963
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,94,0,3,3,0.2727,0.2727,0.0,0.7389,0.7496,-0.0107,221.157,204.844,1.0796,43.772,45.424,-3.773,9.680513,9.304763,3.882
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,95,1,3,4,0.3636,0.32,0.0436,0.7892,0.7942,-0.005,216.57,198.305,1.0921,42.991,46.771,-8.793,9.310533,9.274948,0.382
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,96,0,3,3,0.2727,0.24,0.0327,0.8552,0.8615,-0.0063,218.835,204.98,1.0676,42.794,44.806,-4.701,9.364736,9.184219,1.928
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,97,0,3,3,0.2308,0.24,-0.0092,0.8365,0.8265,0.01,213.659,201.195,1.0619,43.574,44.836,-2.897,9.309921,9.020822,3.105
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,98,0,3,3,0.24,0.24,0.0,0.8396,0.8508,-0.0112,213.71,201.801,1.059,43.231,45.371,-4.951,9.23884,9.155935,0.897
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,99,0,3,3,0.2222,0.2308,-0.0085,0.8503,0.8353,0.0149,213.183,202.092,1.0549,42.956,46.387,-7.988,9.157494,9.374492,-2.37
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,100,1,3,5,0.3846,0.3704,0.0142,0.8591,0.8562,0.0029,208.607,198.88,1.0489,44.158,46.371,-5.012,9.211665,9.222268,-0.115
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,101,0,3,4,0.2667,0.2759,-0.0092,0.854,0.8744,-0.0203,209.394,199.548,1.0493,43.921,44.846,-2.107,9.19681,8.949021,2.694
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,102,0,3,5,0.3448,0.3448,0.0,0.872,0.8897,-0.0176,210.672,202.593,1.0399,44.033,45.284,-2.841,9.276583,9.174206,1.104
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,103,0,3,6,0.4,0.4,0.0,0.8671,0.8593,0.0078,212.929,198.015,1.0753,43.86,44.313,-1.033,9.338973,8.774526,6.044
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,104,0,3,6,0.4138,0.4286,-0.0148,0.8636,0.8699,-0.0063,209.779,199.207,1.0531,44.416,44.705,-0.649,9.317598,8.905471,4.423
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,105,1,3,6,0.4138,0.4138,0.0,0.8705,0.8667,0.0038,211.526,191.919,1.1022,44.163,45.353,-2.694,9.341674,8.704101,6.825
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,106,0,3,5,0.3571,0.3571,0.0,0.8776,0.8777,-0.0001,208.563,196.55,1.0611,43.816,44.564,-1.707,9.138449,8.759097,4.151
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,107,0,3,5,0.3226,0.3704,-0.0478,0.8849,0.8875,-0.0026,208.448,196.053,1.0632,44.936,44.816,0.266,9.366709,8.786365,6.196
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,108,0,3,5,0.3846,0.3704,0.0142,0.8684,0.8657,0.0027,205.974,195.921,1.0513,44.601,44.526,0.167,9.186578,8.723643,5.039
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,109,0,3,8,0.5161,0.5333,-0.0172,0.8241,0.8203,0.0038,204.766,197.005,1.0394,43.962,44.838,-1.993,9.001905,8.833356,1.872
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,110,1,3,8,0.4,0.4,0.0,0.8181,0.8203,-0.0023,203.345,187.118,1.0867,43.191,47.457,-9.878,8.782688,8.880122,-1.109
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,111,0,3,6,0.3226,0.3125,0.0101,0.8484,0.8588,-0.0104,200.856,190.851,1.0524,44.752,44.913,-0.359,8.988766,8.5717,4.64
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,112,0,3,6,0.48,0.48,0.0,0.8293,0.8305,-0.0013,199.642,188.26,1.0605,45.349,45.236,0.248,9.053558,8.516177,5.936
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,113,0,3,7,0.375,0.4138,-0.0388,0.8546,0.8502,0.0044,198.012,188.153,1.0524,43.316,46.121,-6.476,8.577033,8.677763,-1.174
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,114,0,3,8,0.5161,0.5161,0.0,0.8109,0.8147,-0.0039,197.903,189.712,1.0432,44.942,47.187,-4.993,8.894257,8.951864,-0.648
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,115,1,3,9,0.5625,0.5625,0.0,0.8198,0.8181,0.0017,193.59,180.133,1.0747,43.523,45.666,-4.922,8.425661,8.22588,2.371
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,116,0,3,9,0.6207,0.6429,-0.0222,0.8229,0.8313,-0.0084,192.82,183.431,1.0512,44.74,46.27,-3.42,8.626833,8.487423,1.616
pvrcnn,kitti_raw,2011_09_26_drive_0009_sync,117,0,3,9,0.5625,0.5333,0.0292,0.8411,0.8704,-0.0293,192.257,182.843,1.0515,46.15,45.363,1.705,8.872687,8.294305,6.519
